NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER
22;1;34;1:08.430;0;;22.181;0;18.839;0;27.410;0;120.3;44:25.525;16:48:17.601;0:22.181;0:18.839;0:27.410;;Oliver ROWLAND;;;;Nissan e.dams;;
22;1;35;1:08.274;0;;22.069;0;18.829;0;27.376;0;120.6;45:33.799;16:49:25.875;0:22.069;0:18.829;0:27.376;;Oliver ROWLAND;;;;Nissan e.dams;;
22;1;36;1:09.488;0;;22.162;0;19.182;0;28.144;0;118.5;46:43.287;16:50:35.363;0:22.162;0:19.182;0:28.144;;Oliver ROWLAND;;;;Nissan e.dams;;
23;1;1;1:15.777;0;;26.335;0;19.987;0;29.455;0;108.7;1:15.777;16:05:07.853;0:26.335;0:19.987;0:29.455;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;2;1:10.262;0;;22.625;0;19.402;0;28.235;0;117.2;2:26.039;16:06:18.115;0:22.625;0:19.402;0:28.235;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;3;1:10.800;0;;22.401;0;19.225;0;29.174;0;116.3;3:36.839;16:07:28.915;0:22.401;0:19.225;0:29.174;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;4;1:09.667;0;;22.435;0;19.157;0;28.075;0;118.2;4:46.506;16:08:38.582;0:22.435;0:19.157;0:28.075;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;5;1:09.207;0;;22.109;0;19.036;0;28.062;0;119.0;5:55.713;16:09:47.789;0:22.109;0:19.036;0:28.062;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;6;1:16.984;0;;22.186;0;18.940;0;35.858;0;106.9;7:12.697;16:11:04.773;0:22.186;0:18.940;0:35.858;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;7;1:22.286;0;;35.624;0;18.936;0;27.726;0;100.1;8:34.983;16:12:27.059;0:35.624;0:18.936;0:27.726;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;8;1:09.493;0;;22.383;0;18.897;0;28.213;0;118.5;9:44.476;16:13:36.552;0:22.383;0:18.897;0:28.213;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;9;1:10.764;0;;22.373;0;18.882;0;29.509;0;116.3;10:55.240;16:14:47.316;0:22.373;0:18.882;0:29.509;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;10;1:10.773;0;;23.698;0;18.800;0;28.275;0;116.3;12:06.013;16:15:58.089;0:23.698;0:18.800;0:28.275;;Sébastien BUEMI;;;;Nissan e.dams;;235
23;1;11;1:08.375;0;;22.006;0;18.608;0;27.761;0;120.4;13:14.388;16:17:06.464;0:22.006;0:18.608;0:27.761;;Sébastien BUEMI;;;;Nissan e.dams;;235
23;1;12;1:08.557;0;;22.024;0;18.701;0;27.832;0;120.1;14:22.945;16:18:15.021;0:22.024;0:18.701;0:27.832;;Sébastien BUEMI;;;;Nissan e.dams;;235
23;1;13;1:08.852;0;;22.184;0;18.727;0;27.941;0;119.6;15:31.797;16:19:23.873;0:22.184;0:18.727;0:27.941;;Sébastien BUEMI;;;;Nissan e.dams;;235
23;1;14;1:09.634;0;;22.255;0;18.926;0;28.453;0;118.2;16:41.431;16:20:33.507;0:22.255;0:18.926;0:28.453;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;15;1:09.939;0;;22.342;0;18.811;0;28.786;0;117.7;17:51.370;16:21:43.446;0:22.342;0:18.811;0:28.786;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;16;1:08.848;0;;22.313;0;18.813;0;27.722;0;119.6;19:00.218;16:22:52.294;0:22.313;0:18.813;0:27.722;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;17;1:11.224;0;;23.442;0;18.565;0;29.217;0;115.6;20:11.442;16:24:03.518;0:23.442;0:18.565;0:29.217;;Sébastien BUEMI;;;;Nissan e.dams;;235
23;1;18;1:08.084;0;;21.725;0;18.686;0;27.673;0;120.9;21:19.526;16:25:11.602;0:21.725;0:18.686;0:27.673;;Sébastien BUEMI;;;;Nissan e.dams;;235
23;1;19;1:07.553;2;;21.862;0;18.349;2;27.342;0;121.9;22:27.079;16:26:19.155;0:21.862;0:18.349;0:27.342;;Sébastien BUEMI;;;;Nissan e.dams;;235
23;1;20;1:07.987;0;;21.702;2;18.521;0;27.764;0;121.1;23:35.066;16:27:27.142;0:21.702;0:18.521;0:27.764;;Sébastien BUEMI;;;;Nissan e.dams;;235
23;1;21;1:08.521;0;;22.048;0;18.788;0;27.685;0;120.2;24:43.587;16:28:35.663;0:22.048;0:18.788;0:27.685;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;22;1:08.622;0;;22.077;0;18.863;0;27.682;0;120.0;25:52.209;16:29:44.285;0:22.077;0:18.863;0:27.682;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;23;1:08.431;0;;22.104;0;18.693;0;27.634;0;120.3;27:00.640;16:30:52.716;0:22.104;0:18.693;0:27.634;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;24;1:08.420;0;;22.081;0;18.722;0;27.617;0;120.3;28:09.060;16:32:01.136;0:22.081;0:18.722;0:27.617;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;25;1:08.359;0;;22.072;0;18.685;0;27.602;0;120.4;29:17.419;16:33:09.495;0:22.072;0:18.685;0:27.602;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;26;1:08.763;0;;22.251;0;18.678;0;27.834;0;119.7;30:26.182;16:34:18.258;0:22.251;0:18.678;0:27.834;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;27;1:08.918;0;;22.051;0;18.683;0;28.184;0;119.5;31:35.100;16:35:27.176;0:22.051;0:18.683;0:28.184;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;28;1:10.572;0;;23.280;0;19.306;0;27.986;0;116.7;32:45.672;16:36:37.748;0:23.280;0:19.306;0:27.986;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;29;1:08.340;0;;22.067;0;18.608;0;27.665;0;120.5;33:54.012;16:37:46.088;0:22.067;0:18.608;0:27.665;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;30;1:08.616;0;;22.086;0;18.716;0;27.814;0;120.0;35:02.628;16:38:54.704;0:22.086;0:18.716;0:27.814;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;31;1:08.566;0;;22.111;0;18.809;0;27.646;0;120.1;36:11.194;16:40:03.270;0:22.111;0:18.809;0:27.646;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;32;1:08.292;0;;21.878;0;18.502;0;27.912;0;120.6;37:19.486;16:41:11.562;0:21.878;0:18.502;0:27.912;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;33;1:08.443;0;;22.000;0;18.627;0;27.816;0;120.3;38:27.929;16:42:20.005;0:22.000;0:18.627;0:27.816;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;34;1:08.378;0;;22.010;0;18.574;0;27.794;0;120.4;39:36.307;16:43:28.383;0:22.010;0:18.574;0:27.794;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;35;1:08.818;0;;21.973;0;18.677;0;28.168;0;119.6;40:45.125;16:44:37.201;0:21.973;0:18.677;0:28.168;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;36;1:08.028;0;;21.884;0;18.689;0;27.455;0;121.0;41:53.153;16:45:45.229;0:21.884;0:18.689;0:27.455;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;37;1:07.849;0;;21.895;0;18.635;0;27.319;2;121.3;43:01.002;16:46:53.078;0:21.895;0:18.635;0:27.319;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;38;1:08.115;0;;21.952;0;18.654;0;27.509;0;120.9;44:09.117;16:48:01.193;0:21.952;0:18.654;0:27.509;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;39;1:07.920;0;;21.850;0;18.657;0;27.413;0;121.2;45:17.037;16:49:09.113;0:21.850;0:18.657;0:27.413;;Sébastien BUEMI;;;;Nissan e.dams;;
23;1;40;1:07.731;0;;21.792;0;18.513;0;27.426;0;121.6;46:24.768;16:50:16.844;0:21.792;0:18.513;0:27.426;;Sébastien BUEMI;;;;Nissan e.dams;;
25;1;1;1:16.736;0;;26.702;0;19.843;0;30.191;0;107.3;1:16.736;16:05:08.812;0:26.702;0:19.843;0:30.191;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;2;1:10.170;0;;22.424;0;19.055;0;28.691;0;117.3;2:26.906;16:06:18.982;0:22.424;0:19.055;0:28.691;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;3;1:09.564;0;;22.309;0;18.794;0;28.461;0;118.4;3:36.470;16:07:28.546;0:22.309;0:18.794;0:28.461;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;4;1:09.193;0;;22.159;0;18.823;0;28.211;0;119.0;4:45.663;16:08:37.739;0:22.159;0:18.823;0:28.211;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;5;1:09.476;0;;22.270;0;19.056;0;28.150;0;118.5;5:55.139;16:09:47.215;0:22.270;0:19.056;0:28.150;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;6;1:18.713;0;;22.059;0;18.661;0;37.993;0;104.6;7:13.852;16:11:05.928;0:22.059;0:18.661;0:37.993;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;7;1:21.622;0;;35.085;0;18.844;0;27.693;0;100.9;8:35.474;16:12:27.550;0:35.085;0:18.844;0:27.693;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;8;1:09.644;0;;22.222;0;18.764;0;28.658;0;118.2;9:45.118;16:13:37.194;0:22.222;0:18.764;0:28.658;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;9;1:08.771;0;;22.157;0;18.703;0;27.911;0;119.7;10:53.889;16:14:45.965;0:22.157;0:18.703;0:27.911;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;10;1:09.474;0;;23.483;0;18.548;0;27.443;0;118.5;12:03.363;16:15:55.439;0:23.483;0:18.548;0:27.443;;Jean-Éric VERGNE;;;;DS TECHEETAH;;235
25;1;11;1:08.138;0;;21.875;0;18.469;0;27.794;0;120.8;13:11.501;16:17:03.577;0:21.875;0:18.469;0:27.794;;Jean-Éric VERGNE;;;;DS TECHEETAH;;235
25;1;12;1:08.826;0;;22.037;0;18.515;0;28.274;0;119.6;14:20.327;16:18:12.403;0:22.037;0:18.515;0:28.274;;Jean-Éric VERGNE;;;;DS TECHEETAH;;235
25;1;13;1:08.057;0;;22.068;0;18.542;0;27.447;0;121.0;15:28.384;16:19:20.460;0:22.068;0:18.542;0:27.447;;Jean-Éric VERGNE;;;;DS TECHEETAH;;235
25;1;14;1:08.438;0;;22.068;0;18.696;0;27.674;0;120.3;16:36.822;16:20:28.898;0:22.068;0:18.696;0:27.674;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;15;1:09.853;0;;23.407;0;18.316;2;28.130;0;117.9;17:46.675;16:21:38.751;0:23.407;0:18.316;0:28.130;;Jean-Éric VERGNE;;;;DS TECHEETAH;;235
25;1;16;1:07.747;2;;21.789;2;18.528;0;27.430;0;121.5;18:54.422;16:22:46.498;0:21.789;0:18.528;0:27.430;;Jean-Éric VERGNE;;;;DS TECHEETAH;;235
25;1;17;1:07.913;0;;21.989;0;18.573;0;27.351;0;121.2;20:02.335;16:23:54.411;0:21.989;0:18.573;0:27.351;;Jean-Éric VERGNE;;;;DS TECHEETAH;;235
25;1;18;1:07.835;0;;22.082;0;18.339;0;27.414;0;121.4;21:10.170;16:25:02.246;0:22.082;0:18.339;0:27.414;;Jean-Éric VERGNE;;;;DS TECHEETAH;;235
25;1;19;1:08.583;0;;22.240;0;18.792;0;27.551;0;120.0;22:18.753;16:26:10.829;0:22.240;0:18.792;0:27.551;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;20;1:08.513;0;;21.996;0;18.610;0;27.907;0;120.2;23:27.266;16:27:19.342;0:21.996;0:18.610;0:27.907;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;21;1:08.300;0;;21.893;0;18.589;0;27.818;0;120.5;24:35.566;16:28:27.642;0:21.893;0:18.589;0:27.818;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;22;1:08.496;0;;21.909;0;18.645;0;27.942;0;120.2;25:44.062;16:29:36.138;0:21.909;0:18.645;0:27.942;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;23;1:09.391;0;;22.444;0;19.132;0;27.815;0;118.6;26:53.453;16:30:45.529;0:22.444;0:19.132;0:27.815;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;24;1:07.962;0;;21.917;0;18.579;0;27.466;0;121.1;28:01.415;16:31:53.491;0:21.917;0:18.579;0:27.466;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;25;1:07.883;0;;21.857;0;18.499;0;27.527;0;121.3;29:09.298;16:33:01.374;0:21.857;0:18.499;0:27.527;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;26;1:08.142;0;;21.949;0;18.540;0;27.653;0;120.8;30:17.440;16:34:09.516;0:21.949;0:18.540;0:27.653;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;27;1:07.978;0;;22.022;0;18.640;0;27.316;0;121.1;31:25.418;16:35:17.494;0:22.022;0:18.640;0:27.316;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;28;1:07.778;0;;21.859;0;18.567;0;27.352;0;121.5;32:33.196;16:36:25.272;0:21.859;0:18.567;0:27.352;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;29;1:09.695;0;;21.871;0;19.090;0;28.734;0;118.1;33:42.891;16:37:34.967;0:21.871;0:19.090;0:28.734;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;30;1:13.083;0;;22.566;0;19.955;0;30.562;0;112.7;34:55.974;16:38:48.050;0:22.566;0:19.955;0:30.562;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;31;1:09.450;0;;22.920;0;19.286;0;27.244;2;118.5;36:05.424;16:39:57.500;0:22.920;0:19.286;0:27.244;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
25;1;32;1:13.959;0;B;22.080;0;18.915;0;32.964;0;111.3;37:19.383;16:41:11.459;0:22.080;0:18.915;0:32.964;;Jean-Éric VERGNE;;;;DS TECHEETAH;;
27;1;1;1:18.959;0;;28.114;0;20.360;0;30.485;0;104.3;1:18.959;16:05:11.035;0:28.114;0:20.360;0:30.485;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;
27;1;2;1:11.405;0;;22.501;0;19.213;0;29.691;0;115.3;2:30.364;16:06:22.440;0:22.501;0:19.213;0:29.691;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;
27;1;3;1:10.160;0;;23.628;0;18.960;0;27.572;2;117.3;3:40.524;16:07:32.600;0:23.628;0:18.960;0:27.572;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;
27;1;4;1:08.722;2;;22.053;2;18.856;2;27.813;0;119.8;4:49.246;16:08:41.322;0:22.053;0:18.856;0:27.813;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;1;1:12.555;0;;24.372;0;19.448;0;28.735;0;113.5;1:12.555;16:05:04.631;0:24.372;0:19.448;0:28.735;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;2;1:09.984;0;;22.506;0;19.270;0;28.208;0;117.6;2:22.539;16:06:14.615;0:22.506;0:19.270;0:28.208;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;3;1:09.856;0;;22.420;0;19.058;0;28.378;0;117.9;3:32.395;16:07:24.471;0:22.420;0:19.058;0:28.378;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;4;1:09.313;0;;22.148;0;18.906;0;28.259;0;118.8;4:41.708;16:08:33.784;0:22.148;0:18.906;0:28.259;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;5;1:09.383;0;;22.381;0;18.879;0;28.123;0;118.7;5:51.091;16:09:43.167;0:22.381;0:18.879;0:28.123;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;6;1:14.908;0;;22.269;0;19.130;0;33.509;0;109.9;7:05.999;16:10:58.075;0:22.269;0:19.130;0:33.509;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;7;1:25.746;0;;39.043;0;18.674;0;28.029;0;96.0;8:31.745;16:12:23.821;0:39.043;0:18.674;0:28.029;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;8;1:09.294;0;;22.185;0;18.976;0;28.133;0;118.8;9:41.039;16:13:33.115;0:22.185;0:18.976;0:28.133;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;9;1:08.968;0;;22.171;0;18.807;0;27.990;0;119.4;10:50.007;16:14:42.083;0:22.171;0:18.807;0:27.990;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;10;1:08.753;0;;22.137;0;18.777;0;27.839;0;119.8;11:58.760;16:15:50.836;0:22.137;0:18.777;0:27.839;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;11;1:09.820;0;;23.407;0;18.705;0;27.708;0;117.9;13:08.580;16:17:00.656;0:23.407;0:18.705;0:27.708;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;235
28;1;12;1:08.280;0;;22.032;0;18.534;0;27.714;0;120.6;14:16.860;16:18:08.936;0:22.032;0:18.534;0:27.714;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;235
28;1;13;1:08.855;0;;22.086;0;18.557;0;28.212;0;119.6;15:25.715;16:19:17.791;0:22.086;0:18.557;0:28.212;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;235
28;1;14;1:08.628;0;;22.085;0;18.439;0;28.104;0;120.0;16:34.343;16:20:26.419;0:22.085;0:18.439;0:28.104;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;235
28;1;15;1:08.537;0;;22.116;0;18.722;0;27.699;0;120.1;17:42.880;16:21:34.956;0:22.116;0:18.722;0:27.699;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;16;1:08.451;0;;23.109;0;18.203;0;27.139;2;120.3;18:51.331;16:22:43.407;0:23.109;0:18.203;0:27.139;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;235
28;1;17;1:07.991;0;;22.283;0;18.228;0;27.480;0;121.1;19:59.322;16:23:51.398;0:22.283;0:18.228;0:27.480;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;235
28;1;18;1:08.328;0;;21.726;2;18.503;0;28.099;0;120.5;21:07.650;16:24:59.726;0:21.726;0:18.503;0:28.099;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;235
28;1;19;1:08.568;0;;23.031;0;17.994;3;27.543;0;120.1;22:16.218;16:26:08.294;0:23.031;0:17.994;0:27.543;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;235
28;1;20;1:08.467;0;;22.080;0;18.690;0;27.697;0;120.3;23:24.685;16:27:16.761;0:22.080;0:18.690;0:27.697;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;21;1:08.141;0;;21.953;0;18.775;0;27.413;0;120.8;24:32.826;16:28:24.902;0:21.953;0:18.775;0:27.413;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;22;1:08.290;0;;22.000;0;18.868;0;27.422;0;120.6;25:41.116;16:29:33.192;0:22.000;0:18.868;0:27.422;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;23;1:08.439;0;;21.981;0;18.818;0;27.640;0;120.3;26:49.555;16:30:41.631;0:21.981;0:18.818;0:27.640;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;24;1:08.421;0;;22.135;0;18.797;0;27.489;0;120.3;27:57.976;16:31:50.052;0:22.135;0:18.797;0:27.489;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;25;1:08.338;0;;22.021;0;18.766;0;27.551;0;120.5;29:06.314;16:32:58.390;0:22.021;0:18.766;0:27.551;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;26;1:08.255;0;;21.925;0;18.591;0;27.739;0;120.6;30:14.569;16:34:06.645;0:21.925;0:18.591;0:27.739;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;27;1:08.284;0;;22.100;0;18.595;0;27.589;0;120.6;31:22.853;16:35:14.929;0:22.100;0:18.595;0:27.589;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;28;1:08.062;0;;21.856;0;18.557;0;27.649;0;121.0;32:30.915;16:36:22.991;0:21.856;0:18.557;0:27.649;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;29;1:07.899;0;;22.067;0;18.607;0;27.225;0;121.3;33:38.814;16:37:30.890;0:22.067;0:18.607;0:27.225;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;30;1:07.857;0;;21.960;0;18.638;0;27.259;0;121.3;34:46.671;16:38:38.747;0:21.960;0:18.638;0:27.259;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;31;1:08.104;0;;21.964;0;18.722;0;27.418;0;120.9;35:54.775;16:39:46.851;0:21.964;0:18.722;0:27.418;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;32;1:08.192;0;;21.985;0;18.824;0;27.383;0;120.7;37:02.967;16:40:55.043;0:21.985;0:18.824;0:27.383;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;33;1:08.260;0;;21.925;0;18.763;0;27.572;0;120.6;38:11.227;16:42:03.303;0:21.925;0:18.763;0:27.572;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;34;1:08.013;0;;21.951;0;18.741;0;27.321;0;121.1;39:19.240;16:43:11.316;0:21.951;0:18.741;0:27.321;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;35;1:08.575;0;;22.012;0;18.746;0;27.817;0;120.1;40:27.815;16:44:19.891;0:22.012;0:18.746;0:27.817;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;36;1:08.115;0;;21.927;0;18.728;0;27.460;0;120.9;41:35.930;16:45:28.006;0:21.927;0:18.728;0:27.460;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;37;1:09.741;0;;22.074;0;18.762;0;28.905;0;118.1;42:45.671;16:46:37.747;0:22.074;0:18.762;0:28.905;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;38;1:08.957;0;;22.170;0;18.947;0;27.840;0;119.4;43:54.628;16:47:46.704;0:22.170;0:18.947;0:27.840;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;39;1:09.291;0;;22.732;0;18.613;0;27.946;0;118.8;45:03.919;16:48:55.995;0:22.732;0:18.613;0:27.946;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
28;1;40;1:07.592;2;;21.803;0;18.509;0;27.280;0;121.8;46:11.511;16:50:03.587;0:21.803;0:18.509;0:27.280;;Maximilian GÜNTHER;;;;BMW i ANDRETTI MOTORSPORT;;
3;1;1;1:13.536;0;;24.827;0;19.455;0;29.254;0;112.0;1:13.536;16:05:05.612;0:24.827;0:19.455;0:29.254;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;2;1:09.904;0;;22.348;0;19.031;0;28.525;0;117.8;2:23.440;16:06:15.516;0:22.348;0:19.031;0:28.525;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;3;1:09.605;0;;22.323;0;19.027;0;28.255;0;118.3;3:33.045;16:07:25.121;0:22.323;0:19.027;0:28.255;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;4;1:09.637;0;;22.231;0;19.101;0;28.305;0;118.2;4:42.682;16:08:34.758;0:22.231;0:19.101;0:28.305;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;5;1:09.317;0;;22.316;0;18.993;0;28.008;0;118.8;5:51.999;16:09:44.075;0:22.316;0:18.993;0:28.008;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;6;1:14.731;0;;22.264;0;19.002;0;33.465;0;110.2;7:06.730;16:10:58.806;0:22.264;0:19.002;0:33.465;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;7;1:26.079;0;;39.203;0;18.979;0;27.897;0;95.6;8:32.809;16:12:24.885;0:39.203;0:18.979;0:27.897;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;8;1:09.229;0;;22.162;0;18.933;0;28.134;0;118.9;9:42.038;16:13:34.114;0:22.162;0:18.933;0:28.134;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;9;1:09.471;0;;22.253;0;18.984;0;28.234;0;118.5;10:51.509;16:14:43.585;0:22.253;0:18.984;0:28.234;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;10;1:10.709;0;;24.146;0;18.768;0;27.795;0;116.4;12:02.218;16:15:54.294;0:24.146;0:18.768;0:27.795;;Oliver TURVEY;;;;NIO 333 FE Team;;235
3;1;11;1:08.625;0;;22.038;0;18.850;0;27.737;0;120.0;13:10.843;16:17:02.919;0:22.038;0:18.850;0:27.737;;Oliver TURVEY;;;;NIO 333 FE Team;;235
3;1;12;1:10.335;0;;22.134;0;18.836;0;29.365;0;117.1;14:21.178;16:18:13.254;0:22.134;0:18.836;0:29.365;;Oliver TURVEY;;;;NIO 333 FE Team;;235
3;1;13;1:09.021;0;;22.285;0;18.723;0;28.013;0;119.3;15:30.199;16:19:22.275;0:22.285;0:18.723;0:28.013;;Oliver TURVEY;;;;NIO 333 FE Team;;235
3;1;14;1:10.422;0;;22.169;0;18.917;0;29.336;0;116.9;16:40.621;16:20:32.697;0:22.169;0:18.917;0:29.336;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;15;1:11.155;0;;22.164;0;19.202;0;29.789;0;115.7;17:51.776;16:21:43.852;0:22.164;0:19.202;0:29.789;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;16;1:09.617;0;;22.400;0;19.103;0;28.114;0;118.3;19:01.393;16:22:53.469;0:22.400;0:19.103;0:28.114;;Oliver TURVEY;;;;NIO 333 FE Team;;
3;1;17;1:10.532;0;;23.697;0;18.662;0;28.173;0;116.7;20:11.925;16:24:04.001;0:23.697;0:18.662;0:28.173;;Oliver TURVEY;;;;NIO 333 FE Team;;235
3;1;18;1:08.458;0;;21.986;2;18.811;0;27.661;0;120.3;21:20.383;16:25:12.459;0:21.986;0:18.811;0:27.661;;Oliver TURVEY;;;;NIO 333 FE Team;;235
